account_id,arr,seat_count,tenure_months,contract_length_months,prior_discount_count,usage_trend_30d,feature_adoption_breadth,seat_utilization,support_tickets_90d,nps_score,treated_discount_offered,renewed,_true_causal_effect_logodds
12217,17288.0,21,47,24,1,1.391,0.587,0.74,3,62.3,1,0,0.0165
12218,59627.0,15,12,24,1,-1.929,0.803,0.518,4,59.9,1,1,0.0206
12219,3440.0,16,48,24,0,-0.167,0.429,0.574,4,4.3,1,1,0.4997
12220,52036.0,20,45,12,0,-0.036,0.484,0.649,1,-0.3,1,1,0.6509
12221,4806.0,11,34,12,0,-1.041,0.633,0.853,4,56.3,1,1,0.5399
12222,3317.0,11,6,24,0,-0.611,0.404,0.958,1,34.2,1,1,0.6932
12223,6554.0,19,26,12,1,-1.499,0.348,0.208,1,23.7,1,0,0.1713
12224,4504.0,11,17,12,0,0.737,0.767,0.874,0,46.1,1,1,0.4775
12225,22332.0,15,44,24,0,-0.795,0.913,0.281,3,46.2,1,1,0.4525
12226,5541.0,18,9,12,0,1.605,0.71,0.49,5,14.7,1,0,0.0118
12227,26581.0,8,32,12,2,-0.413,0.877,0.433,0,6.0,1,0,1.4658
12228,12032.0,20,6,24,0,1.43,0.108,0.9,3,-4.5,1,1,0.0218
12229,5499.0,17,9,24,1,1.715,0.56,0.617,1,31.7,1,1,0.0067
12230,10255.0,15,54,12,0,0.772,0.128,0.415,0,52.3,0,1,0.0657
12231,4002.0,17,37,36,1,-0.824,0.687,0.816,2,18.1,1,1,0.7198
12232,9867.0,9,48,12,0,0.404,0.506,0.875,2,25.4,1,0,0.3014
12233,42002.0,19,14,24,0,-0.145,0.571,0.552,3,17.9,1,1,1.4352
12234,8596.0,16,37,36,0,0.289,0.283,0.752,2,13.6,1,1,0.887
12235,16608.0,8,18,24,0,-1.029,0.4,0.866,2,20.1,1,1,0.6402
12236,19824.0,17,32,36,2,0.246,0.105,0.468,4,50.6,1,0,1.1844
12237,22687.0,9,24,36,0,-1.34,0.541,0.34,4,78.8,1,0,0.2957
12238,34344.0,18,54,12,1,0.364,0.258,0.446,1,68.6,1,1,0.1567
12239,3174.0,16,28,24,1,0.58,0.714,0.259,6,53.8,1,1,0.7465
12240,12939.0,12,38,24,0,0.387,0.304,0.806,1,40.8,1,1,0.722
12241,13503.0,13,29,12,3,-0.876,0.295,0.761,0,8.6,1,0,0.9026
12242,25098.0,15,48,12,0,0.011,0.86,0.668,0,65.8,1,1,0.4704
12243,19483.0,13,9,24,2,-0.808,0.642,0.873,2,-7.6,1,1,0.6533
12244,9368.0,20,4,24,0,-0.065,0.46,0.584,1,10.8,0,1,0.7214
12245,6004.0,21,58,12,2,2.119,0.51,0.467,1,54.6,1,0,0.0001
12246,24093.0,13,4,12,0,1.548,0.579,0.752,5,52.3,0,1,0.0106
12247,22147.0,13,32,36,0,0.484,0.076,0.339,3,-17.4,1,1,0.8158
12248,11388.0,14,17,24,0,1.047,0.535,0.508,2,9.5,0,1,0.1859
12249,9105.0,10,33,12,0,-0.036,0.32,0.867,1,32.6,1,1,1.4482
12250,14498.0,15,7,12,1,1.547,0.474,0.939,0,38.0,1,1,0.0136
12251,8776.0,8,58,24,0,1.523,0.336,0.855,3,46.5,1,1,0.0022
12252,22834.0,14,41,24,3,-0.02,0.016,0.899,0,11.5,0,1,0.9053
12253,18063.0,17,45,12,1,0.163,0.326,0.107,0,18.2,1,1,0.5623
12254,2005.0,15,47,12,1,1.448,0.392,0.593,0,29.6,0,1,0.0128
12255,12822.0,13,13,12,1,0.441,0.429,0.956,1,18.3,0,0,0.7772
12256,49544.0,18,21,36,0,-0.044,0.891,0.729,3,15.9,1,1,1.7058
12257,7405.0,17,47,24,2,1.994,0.23,0.564,3,-22.5,1,1,0.0007
12258,49120.0,23,57,12,0,0.346,0.966,0.596,2,35.6,1,1,0.1058
12259,50935.0,24,50,12,1,-1.644,0.143,0.758,2,38.8,0,1,0.0221
12260,9570.0,14,29,24,2,2.718,0.391,0.129,2,68.9,1,1,0.0
12261,24914.0,21,23,24,1,-0.785,0.484,0.391,0,22.1,1,1,1.1159
12262,12601.0,14,4,36,1,0.233,0.749,0.927,1,47.5,1,0,0.5702
12263,11458.0,20,37,24,1,-0.414,0.49,0.917,1,37.0,0,0,1.1603
12264,6119.0,15,16,36,1,0.13,0.625,0.877,0,-16.3,0,0,1.3422
12265,11082.0,12,27,24,0,0.864,0.487,0.268,0,6.9,0,1,0.3658
12266,14840.0,12,32,24,0,0.853,0.727,0.276,1,42.0,1,0,0.335
12267,26853.0,18,11,12,2,0.335,0.098,0.823,1,-15.0,1,1,0.8309
12268,4137.0,14,52,24,1,1.174,0.569,0.687,2,25.4,1,1,0.0229
12269,17092.0,18,10,12,0,-1.696,0.894,0.605,1,34.2,0,1,0.0521
12270,6622.0,13,6,12,1,-0.979,0.587,0.642,4,14.1,1,0,0.3775
12271,5008.0,16,51,12,1,-0.085,0.292,0.635,0,21.2,1,1,0.3497
12272,36062.0,13,38,24,1,1.713,0.633,0.384,3,20.2,1,1,0.0072
12273,18379.0,18,21,12,1,-0.958,0.35,0.65,1,62.5,1,0,0.794
12274,23278.0,25,56,24,2,0.502,0.279,0.619,3,-4.3,1,0,0.0932
12275,21431.0,13,23,12,1,0.56,0.33,0.667,1,19.0,1,1,0.8057
12276,45860.0,13,34,12,1,0.885,0.365,0.947,0,28.2,1,1,0.2807
12277,3507.0,16,47,36,0,0.07,0.176,0.799,2,32.3,1,1,0.5021
12278,34891.0,18,10,12,1,0.249,0.908,0.634,1,55.8,1,1,0.88
12279,13314.0,16,51,12,0,1.486,0.638,0.764,3,1.1,1,1,0.0069
12280,5622.0,18,38,12,2,1.159,0.573,0.685,5,20.4,1,1,0.0896
12281,9711.0,17,16,12,0,1.919,0.352,0.838,2,27.7,1,1,0.0031
12282,39398.0,14,47,12,2,-0.39,0.736,0.623,2,51.8,1,0,0.5283
12283,8826.0,13,9,36,0,0.478,0.616,0.73,2,33.2,1,1,0.5764
12284,2529.0,13,31,12,0,-0.758,0.613,0.471,1,19.8,1,0,1.0472
12285,16305.0,14,36,12,0,1.262,0.129,0.637,0,45.7,1,1,0.0672
12286,34731.0,19,43,12,2,0.284,0.249,0.218,4,4.1,1,0,0.5825
12287,4998.0,14,49,24,0,0.396,0.2,0.848,2,5.5,1,1,0.2742
12288,54289.0,20,23,36,1,0.352,0.559,0.853,1,-30.1,1,1,1.1755
12289,12831.0,10,12,24,0,-0.767,0.505,0.754,2,20.5,1,1,0.8366
12290,6505.0,17,37,24,0,-1.134,0.281,0.611,1,49.1,1,1,0.3681
12291,11217.0,14,59,12,0,-0.906,0.322,0.502,1,20.8,1,0,0.0592
12292,5460.0,11,26,12,0,2.028,0.603,0.655,2,24.8,0,1,0.0018
12293,5906.0,19,36,12,1,-1.219,0.69,0.352,1,31.0,1,1,0.309
12294,11828.0,12,39,24,1,1.392,0.153,0.718,2,37.8,0,1,0.0324
12295,3336.0,17,52,24,1,1.181,0.152,0.784,2,35.3,0,1,0.0223
12296,2543.0,14,6,12,1,1.748,0.301,0.489,2,46.5,1,1,0.0045
12297,26116.0,17,48,24,0,0.546,0.559,0.348,0,21.7,0,1,0.2308
12298,5822.0,18,7,12,2,-1.012,0.559,0.731,2,16.9,1,0,0.3786
12299,147013.0,11,22,24,0,1.358,0.356,0.698,3,72.2,1,1,0.0612
12300,27776.0,8,42,12,2,1.228,0.694,0.185,1,30.9,1,1,0.0516
12301,17093.0,20,11,12,0,-1.743,0.38,0.726,0,24.8,1,1,0.0453
12302,18273.0,20,13,12,0,-0.002,0.76,0.822,4,-5.6,1,0,1.3025
12303,7477.0,17,31,24,0,0.48,0.926,0.798,4,77.2,1,1,0.8494
12304,25178.0,13,29,12,1,-2.179,0.617,0.195,3,23.2,1,0,0.0074
12305,18217.0,15,59,12,3,-0.206,0.249,0.388,3,66.9,0,0,0.1183
12306,5593.0,7,31,12,2,0.192,0.828,0.696,1,28.7,1,1,1.304
12307,12053.0,17,34,24,0,-1.566,0.22,0.405,2,22.3,1,1,0.108
12308,18840.0,19,56,24,2,-0.752,0.457,0.502,3,49.4,1,1,0.1212
12309,7609.0,12,56,24,0,-0.099,0.198,0.374,4,40.3,1,1,0.1823
12310,3979.0,19,8,12,2,0.225,0.429,0.602,3,37.1,1,0,0.7933
12311,14437.0,9,6,12,0,-1.172,0.535,0.876,0,31.1,1,1,0.2359
12312,36090.0,16,35,24,1,0.506,0.631,0.833,1,24.8,0,1,0.6885
12313,16532.0,13,37,12,0,0.533,0.586,0.583,1,35.2,1,1,0.5864
12314,14823.0,13,3,24,2,0.812,0.205,0.546,3,17.8,1,0,0.1627
12315,9356.0,21,14,12,4,-0.966,0.131,0.761,4,14.7,1,0,0.6374
12316,10758.0,9,28,12,0,-1.023,0.417,0.275,2,22.3,1,0,0.6775
12317,27651.0,14,15,24,1,-1.095,0.531,0.931,1,14.0,1,1,0.4937
12318,2796.0,12,8,12,0,0.303,0.219,0.739,1,32.0,0,0,0.7174
12319,5631.0,20,7,12,1,1.63,0.584,0.794,0,12.6,1,1,0.009
12320,3473.0,12,22,12,1,-0.409,0.136,0.769,2,31.0,1,1,1.6795
12321,5148.0,18,34,12,2,-0.529,0.387,0.771,0,14.3,1,1,1.2396
12322,6813.0,11,51,12,0,0.099,0.6,0.389,0,19.1,1,1,0.3145
12323,54676.0,18,32,12,2,1.257,0.663,0.667,0,26.6,0,1,0.0819
12324,4928.0,15,44,24,0,0.302,0.772,0.862,0,-8.1,1,1,0.5213
12325,4653.0,17,41,12,1,0.946,0.665,0.866,4,30.7,0,1,0.1531
12326,23888.0,16,7,24,0,1.412,0.07,0.56,1,20.1,1,1,0.0257
12327,3638.0,19,51,12,1,1.644,0.421,0.628,3,38.5,1,1,0.0032
12328,26402.0,18,20,24,0,0.421,0.584,0.486,3,54.3,0,0,1.0164
12329,13512.0,10,20,36,1,-1.47,0.737,0.436,1,76.8,1,1,0.1852
12330,16529.0,17,14,12,1,-2.142,0.883,0.517,0,48.5,1,0,0.0077
12331,11030.0,18,9,24,1,-1.212,0.925,0.842,3,58.7,0,1,0.2635
12332,1163.0,19,30,12,2,0.213,0.282,0.781,4,24.7,1,1,1.3106
12333,22420.0,16,40,12,1,0.984,0.598,0.789,5,-2.1,0,0,0.1454
12334,7535.0,19,32,24,2,1.624,0.338,0.782,4,48.4,0,0,0.0154
12335,17279.0,20,7,36,1,-2.205,0.825,0.331,6,72.7,1,1,0.0036
12336,2260.0,16,15,12,2,1.871,0.364,0.926,3,-2.7,0,1,0.0039
12337,69837.0,14,27,36,0,0.794,0.512,0.622,3,2.7,1,1,0.4474
12338,21770.0,13,24,12,0,1.906,0.83,0.494,1,37.2,1,1,0.0038
12339,11825.0,24,53,12,0,-1.136,0.737,0.534,1,64.3,0,1,0.0823
12340,6380.0,15,47,24,1,1.109,0.829,0.701,1,32.6,1,1,0.0514
12341,13824.0,19,14,24,0,0.429,0.552,0.808,0,53.6,1,1,0.832
12342,6231.0,17,24,24,0,0.167,0.438,0.648,3,20.2,1,1,1.4931
12343,30747.0,11,53,12,2,0.821,0.216,0.662,0,55.9,1,1,0.0654
12344,31068.0,11,12,24,0,-0.938,0.401,0.737,2,51.5,1,1,0.613
12345,41450.0,18,4,24,1,-0.061,0.378,0.371,2,-1.1,1,0,0.7205
12346,25212.0,20,20,12,2,2.105,0.087,0.596,2,20.9,1,1,0.0011
12347,7162.0,16,47,24,2,-0.852,0.385,0.523,1,42.0,1,1,0.3077
12348,21962.0,16,36,24,0,-0.856,0.575,0.947,1,55.8,1,1,0.7196
12349,15210.0,23,21,12,1,0.285,0.779,0.502,4,28.9,1,1,1.2721
12350,18138.0,18,38,24,0,0.881,0.503,0.44,2,25.2,1,0,0.2298
12351,38513.0,14,45,12,1,-1.022,0.703,0.481,2,5.3,1,0,0.2646
12352,33981.0,19,58,12,2,0.417,0.393,0.82,1,17.3,1,1,0.0812
12353,10312.0,15,45,12,2,-0.223,0.782,0.882,1,-4.0,1,0,0.6751
12354,17617.0,22,21,24,0,1.106,0.218,0.955,4,42.3,1,1,0.1651
12355,6777.0,18,4,12,0,-0.466,0.739,0.639,0,37.0,1,1,0.6709
12356,15542.0,12,5,24,3,0.029,0.195,0.65,2,41.1,1,0,0.7502
12357,7720.0,14,10,12,0,-0.108,0.593,0.436,4,47.6,1,1,1.1508
12358,1161.0,11,20,12,4,-3.347,0.655,0.77,5,14.9,1,1,0.0
12359,21748.0,11,40,24,0,1.147,0.547,0.865,1,38.2,1,1,0.0819
12360,15669.0,14,13,12,0,1.111,0.304,0.394,0,23.1,0,0,0.1265
12361,7685.0,15,37,12,0,-1.131,0.543,0.416,1,13.8,1,1,0.3714
12362,8188.0,15,36,12,1,0.746,0.233,0.637,5,20.0,1,1,0.3774
12363,7694.0,18,35,24,0,0.97,0.939,0.803,2,47.2,1,1,0.2054
12364,12371.0,17,17,36,1,-2.276,0.215,0.861,1,72.9,0,0,0.004
12365,31253.0,8,30,12,3,-0.608,0.238,0.674,2,25.9,1,1,1.3193
12366,49738.0,13,8,12,1,-0.182,0.919,0.826,1,93.1,1,1,1.0186
12367,18069.0,15,38,12,1,-0.777,0.429,0.863,2,-0.9,1,1,0.7332
12368,18524.0,22,40,24,1,0.258,0.496,0.357,1,18.2,1,1,0.7612
12369,8028.0,18,25,12,2,0.788,0.294,0.747,4,24.8,1,1,0.4634
12370,25504.0,16,59,24,1,0.408,0.522,0.873,4,0.4,1,1,0.0709
12371,12230.0,18,45,36,0,0.454,0.034,0.661,1,6.0,1,1,0.3731
12372,5760.0,16,58,24,2,-0.554,0.53,0.638,1,58.2,1,1,0.1159
12373,10404.0,18,14,12,0,-0.107,0.496,0.451,3,46.6,1,1,1.4242
12374,6781.0,20,35,24,2,-0.44,0.405,0.729,0,68.1,1,1,1.27
12375,9563.0,10,16,36,1,0.766,0.229,0.424,2,26.9,1,1,0.427
12376,33586.0,12,38,36,0,0.111,0.502,0.579,2,19.6,1,1,1.0177
12377,31209.0,18,20,12,1,0.014,0.719,0.56,4,33.4,1,1,1.6298
12378,22375.0,11,39,12,1,0.234,0.021,0.442,1,43.3,1,1,0.8408
12379,17194.0,20,10,12,0,-0.013,0.205,0.9,1,50.1,1,1,1.1094
12380,8464.0,10,6,24,0,0.056,0.637,0.761,0,23.5,1,1,0.7998
12381,51562.0,7,35,24,0,-2.473,0.489,0.053,0,-2.8,0,0,0.0011
12382,5962.0,15,15,24,0,0.004,0.376,0.249,2,44.0,0,1,1.4191
12383,14948.0,19,42,36,0,0.063,0.193,0.253,2,28.3,1,0,0.7962
12384,27857.0,17,37,36,0,-0.031,0.03,0.777,2,24.1,0,1,1.1882
12385,9300.0,13,25,24,0,-0.463,0.677,0.572,2,28.1,0,1,1.6314
12386,10556.0,8,35,24,2,-0.296,0.563,0.783,4,71.0,1,0,1.358
12387,14453.0,9,53,12,0,0.567,0.531,0.708,0,51.5,1,1,0.1226
12388,13222.0,17,12,36,0,0.229,0.538,0.39,2,30.2,1,0,1.0125
12389,3136.0,24,23,12,1,0.202,0.518,0.732,5,22.7,1,1,1.4346
12390,132784.0,19,50,24,1,-1.322,0.917,0.806,3,33.7,1,1,0.0697
12391,5013.0,10,8,36,0,-1.954,0.244,0.877,1,12.9,0,1,0.0142
12392,25516.0,13,55,24,1,-0.473,0.603,0.722,2,38.2,0,1,0.1918
12393,11827.0,9,54,12,1,0.247,0.194,0.669,2,14.6,1,1,0.1845
12394,16213.0,16,6,12,0,1.115,0.264,0.559,1,20.6,1,0,0.0792
12395,19330.0,15,42,12,1,0.518,0.703,0.615,3,18.1,1,1,0.4284
12396,5335.0,12,41,12,1,-0.667,0.496,0.215,1,12.3,0,0,0.6991
12397,1266.0,15,56,12,1,0.038,0.558,0.468,6,38.0,1,1,0.1709
12398,17609.0,17,34,24,1,-0.145,0.497,0.773,2,71.3,0,1,1.4354
12399,23004.0,19,51,12,0,-0.3,0.16,0.331,0,14.7,1,1,0.3513
12400,16545.0,14,9,24,0,0.56,0.465,0.9,0,60.3,0,1,0.4896
12401,13506.0,14,30,24,1,-0.621,0.543,0.486,0,-18.9,1,1,1.2993
12402,7316.0,15,47,24,1,0.042,0.45,0.607,2,46.0,1,0,0.5121
12403,15761.0,13,30,12,1,-0.989,0.641,0.816,0,56.4,1,1,0.6997
12404,17776.0,8,8,12,0,2.395,0.526,0.741,3,-9.6,0,1,0.0001
12405,5882.0,14,19,12,1,0.807,0.817,0.544,1,32.8,0,1,0.4167
12406,48531.0,14,51,12,0,-0.43,0.429,0.394,1,-19.3,1,1,0.331
12407,16161.0,14,28,12,1,0.755,0.5,0.756,2,50.3,0,0,0.4897
12408,11618.0,16,34,24,0,-0.259,0.486,0.392,4,40.0,1,1,1.4343
12409,5392.0,24,44,12,0,-0.533,0.792,0.544,0,34.6,1,0,0.6341
12410,13981.0,12,51,24,1,-0.051,0.396,0.397,4,1.7,1,0,0.3454
12411,5043.0,14,29,12,1,-0.947,0.493,0.254,0,3.8,0,1,0.7849
12412,2913.0,14,27,24,1,0.791,0.335,0.73,1,23.2,1,1,0.4507
12413,1638.0,10,42,12,2,-0.686,0.26,0.792,0,-6.7,1,0,0.631
12414,11843.0,12,8,12,1,-2.159,0.381,0.498,4,75.3,0,0,0.0049
12415,4060.0,9,41,12,2,-1.309,0.125,0.434,0,38.2,0,0,0.1717
12416,16183.0,12,22,36,0,-0.738,0.283,0.726,0,23.1,1,1,1.1934
12417,18502.0,16,45,36,1,-0.312,0.753,0.743,0,17.8,1,0,0.6639
12418,31465.0,15,5,12,2,-0.363,0.742,0.393,5,5.4,1,0,0.7777
12419,7181.0,14,46,12,0,-0.208,0.589,0.335,2,55.6,0,0,0.6139
12420,25236.0,16,55,12,0,-0.18,0.869,0.697,1,26.0,1,0,0.2126
12421,14933.0,10,46,24,1,2.278,0.378,0.356,3,-27.6,1,1,0.0001
12422,15756.0,24,21,24,0,0.831,0.375,0.421,2,38.7,0,1,0.4031
12423,7493.0,14,13,12,0,-0.106,0.275,0.516,4,16.1,1,1,1.3588
12424,16991.0,8,7,12,0,-0.067,0.381,0.878,1,38.7,1,1,0.9239
12425,8748.0,13,40,12,1,-0.161,0.103,0.639,4,10.2,0,0,1.0169
12426,11112.0,10,18,12,1,-2.396,0.771,0.493,2,14.7,0,1,0.0021
12427,31512.0,12,36,12,0,-0.781,0.057,0.555,1,23.3,0,1,0.8185
12428,10920.0,22,22,36,0,1.03,0.195,0.594,2,36.2,1,0,0.2183
12429,48422.0,18,30,12,2,-0.492,0.438,0.594,2,48.5,1,1,1.4755
12430,3728.0,12,11,24,2,-1.083,0.224,0.807,4,21.2,1,0,0.4191
12431,2025.0,13,19,12,0,-1.056,0.258,0.696,0,13.8,0,1,0.6149
12432,5989.0,10,14,24,1,-0.501,0.491,0.175,1,16.7,1,0,1.2709
12433,19598.0,20,3,12,1,0.141,0.831,0.456,1,32.5,0,1,0.5746
12434,5792.0,11,34,24,1,-1.886,0.281,0.624,0,74.6,1,0,0.0278
12435,7756.0,17,34,24,1,0.445,0.454,0.328,0,24.4,1,0,0.8089
12436,4545.0,22,46,24,0,1.502,0.639,0.905,5,28.6,0,1,0.011
12437,5629.0,11,10,12,0,1.326,0.28,0.305,2,58.7,1,1,0.0458
12438,25209.0,13,44,36,1,-0.273,0.753,0.768,1,22.6,1,0,0.7345
12439,13580.0,20,16,24,2,-0.751,0.56,0.565,1,19.3,0,1,1.0248
12440,4840.0,16,30,24,1,0.665,0.194,0.576,1,11.4,0,1,0.588
12441,33100.0,19,20,36,1,1.355,0.367,0.512,4,-0.1,0,1,0.0603
12442,5067.0,11,25,12,2,0.871,0.598,0.469,2,-10.6,1,0,0.3649
12443,12376.0,12,32,12,1,0.142,0.648,0.693,2,41.3,1,1,1.3274
12444,3859.0,24,9,12,1,0.075,0.6,0.633,1,47.1,0,0,0.9829
12445,5423.0,15,22,12,1,1.714,0.931,0.634,2,1.7,1,1,0.011
12446,8077.0,15,58,24,0,-0.293,0.333,0.486,3,5.4,0,0,0.1363
12447,7367.0,18,49,36,1,0.745,0.453,0.874,2,9.7,0,1,0.1297
12448,12268.0,15,54,24,0,-1.088,0.213,0.251,2,38.7,1,1,0.0814
12449,22516.0,20,28,12,0,-0.114,0.745,0.574,2,32.2,1,1,1.7193
12450,21395.0,15,26,36,0,0.489,0.404,0.775,7,39.7,1,1,0.9226
12451,4650.0,9,55,36,0,-1.153,0.814,0.43,3,28.9,1,0,0.0603
12452,7118.0,18,18,24,1,-1.524,0.47,0.836,1,-9.0,1,1,0.1454
12453,8497.0,19,45,12,0,0.283,0.959,0.888,4,44.6,1,1,0.4884
12454,18186.0,19,18,12,2,-0.152,0.672,0.66,2,100.0,1,1,1.6564
12455,22156.0,17,15,24,0,-0.661,0.86,0.295,2,26.5,1,1,1.1189
12456,12457.0,9,30,12,0,-0.02,0.53,0.759,3,48.9,1,1,1.5884
12457,16227.0,15,42,12,1,0.598,0.503,0.721,0,44.0,0,1,0.3619
12458,22792.0,15,41,36,2,-0.576,0.324,0.889,2,80.3,1,1,0.7785
12459,9536.0,14,36,12,0,0.341,0.49,0.556,2,31.7,1,1,0.8708
12460,22002.0,15,45,24,1,0.353,0.479,0.297,2,-0.0,0,1,0.4415
12461,4555.0,23,20,12,1,0.018,0.419,0.536,4,20.8,1,1,1.6258
12462,66186.0,11,47,12,2,-1.384,0.296,0.659,2,77.2,0,0,0.0793
12463,8925.0,13,19,12,2,-1.518,0.205,0.568,2,18.2,1,1,0.1523
12464,13846.0,8,58,24,2,2.098,0.591,0.724,3,-41.7,1,1,0.0001
12465,4740.0,16,49,24,1,2.148,0.506,0.52,2,32.3,1,1,0.0002
12466,64690.0,13,36,24,0,-0.927,0.656,0.892,0,0.6,1,1,0.6273
12467,14086.0,11,47,24,0,1.576,0.513,0.44,1,42.6,0,1,0.007
12468,6897.0,5,17,12,1,0.152,0.707,0.579,1,16.8,1,1,1.3597
12469,22044.0,15,19,12,1,0.765,0.347,0.969,2,30.6,1,1,0.4673
12470,6261.0,11,28,12,1,0.275,0.353,0.646,5,4.5,1,0,1.2701
12471,3990.0,15,17,12,0,0.188,0.541,0.326,3,16.5,1,0,1.31
12472,15786.0,17,58,12,0,0.478,0.894,0.372,0,9.0,1,1,0.0728
12473,14015.0,12,47,36,0,0.601,0.295,0.695,0,13.5,1,0,0.2277
12474,17919.0,15,37,12,0,-0.174,0.206,0.436,2,11.6,1,1,1.2352
12475,14808.0,20,5,12,0,0.247,0.322,0.796,3,24.5,1,1,0.6112
12476,13930.0,13,39,36,0,0.822,0.471,0.433,4,11.2,0,1,0.2561
12477,17518.0,14,43,24,0,0.971,0.73,0.618,0,30.6,1,1,0.1203
12478,6169.0,6,54,24,1,0.15,0.242,0.831,4,-21.4,1,1,0.2055
12479,28335.0,12,45,24,0,0.708,0.522,0.746,0,42.4,1,0,0.2151
12480,45129.0,13,12,24,0,0.431,0.52,0.727,1,-9.7,1,1,0.7516
12481,17800.0,16,42,24,0,0.363,0.149,0.917,0,54.0,1,1,0.564
12482,3029.0,11,8,24,0,0.015,0.848,0.574,1,30.3,1,1,0.9557
12483,6540.0,14,52,24,0,-0.292,0.556,0.679,2,-15.3,1,0,0.3116
12484,17277.0,14,28,24,1,0.226,0.682,0.944,2,81.4,1,1,1.3501
12485,20006.0,13,42,12,0,0.139,0.626,0.881,1,59.5,1,1,0.7472
12486,71144.0,14,58,12,0,-0.104,0.873,0.707,1,49.0,1,1,0.1362
12487,22443.0,10,13,12,1,-0.813,0.043,0.447,0,51.7,1,1,0.8158
12488,69461.0,22,3,12,1,-1.012,0.622,0.937,4,43.4,0,1,0.2702
12489,16937.0,9,22,24,0,0.625,0.484,0.657,4,72.6,0,1,0.6931
12490,7099.0,18,52,24,0,-0.074,0.625,0.295,2,72.8,1,1,0.3084
12491,31867.0,11,59,24,2,0.193,0.272,0.694,2,36.3,1,0,0.0955
12492,18824.0,22,46,12,1,-1.046,0.791,0.813,2,7.9,1,0,0.227
12493,2040.0,12,41,12,1,-0.324,0.28,0.552,1,28.6,1,1,0.927
12494,8484.0,12,33,12,0,-0.27,0.513,0.3,5,23.1,1,1,1.4934
12495,6342.0,13,42,12,1,1.905,0.61,0.547,3,50.1,1,1,0.0019
12496,53709.0,13,39,24,1,0.03,0.586,0.724,1,62.8,1,1,1.0142
12497,15786.0,14,5,24,2,0.296,0.459,0.372,3,31.3,1,1,0.5735
12498,8145.0,14,45,36,1,0.953,0.444,0.443,3,18.5,1,0,0.1066
12499,8067.0,15,24,36,2,-0.025,0.338,0.277,5,18.4,1,1,1.7247
12500,20186.0,14,24,12,1,-0.138,0.197,0.516,1,52.0,1,1,1.7904
12501,9529.0,20,13,12,3,1.083,0.5,0.465,2,39.8,1,1,0.1396
12502,10269.0,29,15,12,2,-0.852,0.642,0.8,0,32.2,1,1,0.8336
12503,7587.0,6,37,12,1,0.091,0.557,0.486,1,43.0,1,1,1.0995
12504,18879.0,16,33,24,0,-0.053,0.324,0.534,3,56.6,1,1,1.4591
12505,9074.0,6,16,12,0,-0.122,0.576,0.423,2,25.0,1,1,1.5482
12506,3405.0,15,14,12,0,2.072,0.338,0.788,3,28.3,1,1,0.0011
12507,27243.0,8,18,12,1,-0.494,0.327,0.583,3,40.0,1,1,1.4739
12508,31628.0,10,21,12,0,0.924,0.311,0.498,0,27.3,1,1,0.3054
12509,6463.0,19,13,12,1,0.472,0.642,0.751,2,-7.1,1,1,0.7349
12510,7922.0,16,53,24,1,-1.008,0.339,0.477,2,-22.4,1,1,0.1122
12511,5918.0,14,46,12,1,-1.076,0.328,0.214,1,69.2,1,0,0.2114
12512,8711.0,21,27,24,1,0.681,0.386,0.662,1,42.8,1,1,0.5998
12513,51970.0,18,57,24,0,-0.402,0.707,0.31,1,53.9,1,1,0.1513
12514,17048.0,12,54,12,0,0.88,0.79,0.365,1,7.4,1,0,0.0482
12515,39182.0,9,27,24,0,0.34,0.276,0.273,1,44.0,0,1,1.1761
12516,4022.0,10,52,24,0,1.281,0.368,0.609,1,18.0,1,1,0.015
12517,22126.0,11,16,24,2,1.403,0.643,0.833,0,28.5,1,1,0.0439
12518,23490.0,19,52,12,0,0.387,0.183,0.745,4,1.5,0,0,0.1955
12519,10126.0,8,12,24,0,1.772,0.128,0.526,2,5.1,1,1,0.0059
12520,7069.0,13,9,12,0,-2.044,0.249,0.589,2,59.1,1,0,0.0097
12521,102940.0,16,30,12,1,-0.95,0.581,0.563,0,31.2,1,0,0.7603
12522,46533.0,17,6,24,0,-0.256,0.225,0.497,2,29.4,1,0,0.8724
12523,35828.0,15,43,24,3,-0.357,0.793,0.611,1,-6.4,1,1,0.7799
12524,16785.0,20,37,12,1,-1.566,0.226,0.741,3,20.9,1,0,0.0927
12525,4995.0,11,57,12,0,1.113,0.187,0.604,3,26.2,1,0,0.0146
12526,6186.0,16,32,24,0,-0.416,0.665,0.607,0,57.6,1,1,1.4632
12527,24461.0,19,47,24,0,-1.044,0.448,0.416,2,15.6,1,1,0.2067
12528,22761.0,19,38,12,1,-0.09,0.174,0.608,1,-57.5,1,1,1.1449
12529,5361.0,15,54,12,1,-1.243,0.356,0.788,2,21.5,1,1,0.0537
12530,10410.0,21,23,12,0,-0.213,0.44,0.431,3,64.8,0,1,1.7956
12531,9374.0,13,5,12,1,0.209,0.797,0.358,1,21.1,1,1,0.6394
12532,7749.0,18,50,12,2,-0.344,0.459,0.311,2,20.4,1,1,0.3893
12533,15707.0,22,54,12,1,0.299,0.597,0.593,3,10.5,1,1,0.1725
12534,35283.0,14,27,24,1,-0.371,0.678,0.646,4,35.8,1,1,1.6941
12535,9027.0,11,6,12,0,0.99,0.481,0.59,2,54.7,0,1,0.1226
